Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
ADHD-midler,2016,Alle aldre,Mann,Finnmark,449,11.485432174558105,39093,3821246.5,227185.078125
ADHD-midler,2016,Alle aldre,Mann,Hedmark,1196,12.238048461034709,97728,9573270,569948.5625
ADHD-midler,2016,Alle aldre,Mann,Hordaland,2406,9.167774852252506,262441,18500720,985677.1875
ADHD-midler,2016,Alle aldre,Mann,Møre og Romsdal,1447,10.686380219488058,135406,8956365,552266.125
ADHD-midler,2016,Alle aldre,Mann,Nordland,1583,12.894659672216611,122764,10980132,737542.375
ADHD-midler,2016,Alle aldre,Mann,Nord-Trøndelag,695,10.066044840970975,69044,4590296,299691.40625
ADHD-midler,2016,Alle aldre,Mann,Oppland,922,9.719996626465379,94856,6895045.5,463738.0625
ADHD-midler,2016,Alle aldre,Mann,Oslo,1745,5.280198499152748,330480,13422302,736602.375
ADHD-midler,2016,Alle aldre,Mann,Rogaland,2627,10.965662907090322,239566,17544200,1134648.625
ADHD-midler,2016,Alle aldre,Mann,Sogn og Fjordane,393,7.008595784142383,56074,2684826,175893.546875
ADHD-midler,2016,Alle aldre,Mann,Sør-Trøndelag,1820,11.372938654868805,160029,12306097,778767.5
ADHD-midler,2016,Alle aldre,Mann,Telemark,739,8.548689355204405,86446,5442354.5,345807.46875
ADHD-midler,2016,Alle aldre,Mann,Troms,609,7.253626813406703,83958,3709074.5,237373.5
ADHD-midler,2016,Alle aldre,Mann,Vest-Agder,841,9.123454111520937,92180,6771869,450276.90625
ADHD-midler,2016,Alle aldre,Mann,Vestfold,1538,12.514341044272126,122899,11161395,683505.6875
ADHD-midler,2016,Alle aldre,Mann,Østfold,1748,11.987957178029394,145813,14429939,831515.0625
ADHD-midler,2016,0 - 4,Kvinne,Akershus,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Aust-Agder,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Buskerud,,,6706,,
ADHD-midler,2016,0 - 4,Kvinne,Finnmark,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Hedmark,,,3956,,
ADHD-midler,2016,0 - 4,Kvinne,Hordaland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Nordland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Oppland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Oslo,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Rogaland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Telemark,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Troms,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Vest-Agder,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Vestfold,0,0,0,0,0
ADHD-midler,2016,0 - 4,Kvinne,Østfold,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Akershus,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Aust-Agder,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Buskerud,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Finnmark,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Hedmark,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Hordaland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Nordland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Oppland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Oslo,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Rogaland,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Telemark,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Troms,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Vest-Agder,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Vestfold,0,0,0,0,0
ADHD-midler,2016,0 - 4,Mann,Østfold,0,0,0,0,0
ADHD-midler,2016,5 - 9,Kvinne,Akershus,41,2.033831043206508,20159,154059.40625,7945.4501953125
ADHD-midler,2016,5 - 9,Kvinne,Aust-Agder,10,2.711496746203905,3688,48173.3984375,1983.85827636719
ADHD-midler,2016,5 - 9,Kvinne,Buskerud,32,3.902439024390244,8200,203242.90625,6977.72900390625
ADHD-midler,2016,5 - 9,Kvinne,Finnmark,6,2.854424357754520,2102,17350.80078125,1388
ADHD-midler,2016,5 - 9,Kvinne,Hedmark,46,9.177972865123703,5012,149299.375,10215.6669921875
ADHD-midler,2016,5 - 9,Kvinne,Hordaland,57,3.574564154019817,15946,322484,14492.9580078125
ADHD-midler,2016,5 - 9,Kvinne,Møre og Romsdal,55,6.940063091482650,7925,239967.078125,13880.7919921875
ADHD-midler,2016,5 - 9,Kvinne,Nordland,35,5.226220695833956,6697,139361.296875,8707
ADHD-midler,2016,5 - 9,Kvinne,Nord-Trøndelag,13,3.172279160566130,4098,65277.86328125,2887.169921875
ADHD-midler,2016,5 - 9,Kvinne,Oppland,21,4.280472890338361,4906,91790.3984375,5797.0498046875
ADHD-midler,2016,5 - 9,Kvinne,Oslo,34,1.830121649262569,18578,149972.796875,6460.86669921875
ADHD-midler,2016,5 - 9,Kvinne,Rogaland,107,6.657126858707149,16073,556620.4375,30088.828125
ADHD-midler,2016,5 - 9,Kvinne,Sogn og Fjordane,7,2.131546894031669,3284,45212.80078125,2083.75
ADHD-midler,2016,5 - 9,Kvinne,Sør-Trøndelag,36,3.914745541539800,9196,192241.203125,8107.591796875
ADHD-midler,2016,5 - 9,Kvinne,Telemark,18,3.850267379679144,4675,88882.296875,4964.08740234375
ADHD-midler,2016,5 - 9,Kvinne,Troms,12,2.543450614667232,4718,50795.640625,2599.30004882813
ADHD-midler,2016,5 - 9,Kvinne,Vest-Agder,12,2.006353452599900,5981,69371.203125,4026.89990234375
ADHD-midler,2016,5 - 9,Kvinne,Vestfold,23,3.284775778349043,7002,100308.8984375,5135.75830078125
ADHD-midler,2016,5 - 9,Kvinne,Østfold,43,5.128816793893130,8384,216882.296875,10836.93359375
ADHD-midler,2016,5 - 9,Mann,Akershus,172,8.210415771635878,20949,823775.125,45308.91796875
ADHD-midler,2016,5 - 9,Mann,Aust-Agder,28,7.352941176470588,3808,139676.90625,6580.30810546875
ADHD-midler,2016,5 - 9,Mann,Buskerud,82,9.307604994324631,8810,444722.6875,21922.55078125
ADHD-midler,2016,5 - 9,Mann,Finnmark,25,11.436413540713632,2186,89389.328125,4627.75341796875
ADHD-midler,2016,5 - 9,Mann,Hedmark,95,17.247639796659405,5508,514401.40625,32042.541015625
ADHD-midler,2016,5 - 9,Mann,Hordaland,222,13.231612826320181,16778,1382450,64559.14453125
ADHD-midler,2016,5 - 9,Mann,Møre og Romsdal,158,19.100580270793037,8272,851747.625,42660.90234375
ADHD-midler,2016,5 - 9,Mann,Nordland,107,14.902506963788301,7180,496440.75,28469.044921875
ADHD-midler,2016,5 - 9,Mann,Nord-Trøndelag,64,14.967259120673527,4276,358455.875,16956.271484375
ADHD-midler,2016,5 - 9,Mann,Oppland,45,8.532423208191126,5274,162819.34375,9876.69140625
ADHD-midler,2016,5 - 9,Mann,Oslo,120,6.185885870405691,19399,459199.5,26689.166015625
ADHD-midler,2016,5 - 9,Mann,Rogaland,296,17.626391949026380,16793,1759106.375,95478.1796875
ADHD-midler,2016,5 - 9,Mann,Sogn og Fjordane,42,11.864406779661017,3540,258792,14063.9580078125
ADHD-midler,2016,5 - 9,Mann,Sør-Trøndelag,129,13.182096873083998,9786,730380.5,39202.7265625
ADHD-midler,2016,5 - 9,Mann,Telemark,38,7.512850929221036,5058,210863.8125,12057.287109375
ADHD-midler,2016,5 - 9,Mann,Troms,59,11.977263499796996,4926,340678.09375,16016.0205078125
ADHD-midler,2016,5 - 9,Mann,Vest-Agder,30,4.827808175088510,6214,177531.703125,7540.93310546875
ADHD-midler,2016,5 - 9,Mann,Vestfold,110,14.352818371607516,7664,632194.625,28332.228515625
ADHD-midler,2016,5 - 9,Mann,Østfold,128,14.430665163472379,8870,636334.125,40532.734375
ADHD-midler,2016,10 - 14,Kvinne,Akershus,207,10.541325049651169,19637,1214707.625,69051.65625
ADHD-midler,2016,10 - 14,Kvinne,Aust-Agder,54,15.275813295615276,3535,323703.875,14688.18359375
ADHD-midler,2016,10 - 14,Kvinne,Buskerud,135,16.483516483516484,8190,741308.6875,45907.81640625
ADHD-midler,2016,10 - 14,Kvinne,Finnmark,37,16.833484986351228,2198,179348,11668.68359375
ADHD-midler,2016,10 - 14,Kvinne,Hedmark,125,23.294819232202758,5366,705887.875,41567.44140625
ADHD-midler,2016,10 - 14,Kvinne,Hordaland,250,16.371971185330714,15270,1689913.25,81181.265625
ADHD-midler,2016,10 - 14,Kvinne,Møre og Romsdal,130,16.237821633774669,8006,724603.875,40743.7265625
ADHD-midler,2016,10 - 14,Kvinne,Nordland,123,18.270944741532977,6732,728640.1875,43971.76171875
ADHD-midler,2016,10 - 14,Kvinne,Nord-Trøndelag,69,16.658619024625785,4142,399519.3125,21336.974609375
ADHD-midler,2016,10 - 14,Kvinne,Oppland,75,14.228799089356858,5271,459177.65625,25185.029296875
ADHD-midler,2016,10 - 14,Kvinne,Oslo,113,7.123944017147901,15862,516741,32524.3828125
ADHD-midler,2016,10 - 14,Kvinne,Rogaland,325,21.891418563922942,14846,1933334,119426.265625
ADHD-midler,2016,10 - 14,Kvinne,Sogn og Fjordane,37,10.699826489300174,3458,231437.703125,14839.466796875
ADHD-midler,2016,10 - 14,Kvinne,Sør-Trøndelag,208,23.930050621260930,8692,1101604,66760.4140625
ADHD-midler,2016,10 - 14,Kvinne,Telemark,58,11.863366741664962,4889,324767.15625,22457.841796875
ADHD-midler,2016,10 - 14,Kvinne,Troms,47,10.316066725197542,4556,220351.109375,15678
ADHD-midler,2016,10 - 14,Kvinne,Vest-Agder,35,6.151142355008787,5690,202627.4375,11576.0439453125
ADHD-midler,2016,10 - 14,Kvinne,Vestfold,112,15.986297459320582,7006,657341.25,35894.70703125
ADHD-midler,2016,10 - 14,Kvinne,Østfold,151,17.924976258309592,8424,942660.875,53830.54296875
ADHD-midler,2016,10 - 14,Mann,Akershus,545,26.465303743990676,20593,3004156.25,189700.609375
ADHD-midler,2016,10 - 14,Mann,Aust-Agder,96,26.651860077734592,3602,440381.5625,24893.625
ADHD-midler,2016,10 - 14,Mann,Buskerud,347,40.227220032460005,8626,2187271.5,126346.6484375
ADHD-midler,2016,10 - 14,Mann,Finnmark,93,41.891891891891892,2220,556838,31592.392578125
ADHD-midler,2016,10 - 14,Mann,Hedmark,324,58.378378378378378,5550,2088902.375,123633.0859375
ADHD-midler,2016,10 - 14,Mann,Hordaland,718,45.316839182024741,15844,4706237,250313.84375
ADHD-midler,2016,10 - 14,Mann,Møre og Romsdal,419,50.567221819937244,8286,2279434.5,142074.25
ADHD-midler,2016,10 - 14,Mann,Nordland,386,53.955828906905228,7154,2223832.25,138546.859375
ADHD-midler,2016,10 - 14,Mann,Nord-Trøndelag,184,42.445213379469435,4335,1015613.0625,62816.890625
ADHD-midler,2016,10 - 14,Mann,Oppland,167,30.485578678349763,5478,966885.6875,65736.921875
ADHD-midler,2016,10 - 14,Mann,Oslo,318,19.590931493346476,16232,1849391.625,96748.7734375
ADHD-midler,2016,10 - 14,Mann,Rogaland,759,49.620815899581590,15296,4755060.5,294268.8125
ADHD-midler,2016,10 - 14,Mann,Sogn og Fjordane,117,32.527105921601334,3597,656918.3125,43614.8203125
ADHD-midler,2016,10 - 14,Mann,Sør-Trøndelag,530,57.709059233449477,9184,3270813.25,191435.796875
ADHD-midler,2016,10 - 14,Mann,Telemark,194,38.264299802761341,5070,1348202.25,74608.09375
ADHD-midler,2016,10 - 14,Mann,Troms,176,36.139630390143737,4870,1104359.5,61428.10546875
ADHD-midler,2016,10 - 14,Mann,Vest-Agder,115,19.779841761265910,5814,584794.375,41842.4140625
ADHD-midler,2016,10 - 14,Mann,Vestfold,352,45.965003917471925,7658,1957465.875,119446.4921875
ADHD-midler,2016,10 - 14,Mann,Østfold,419,46.237033767380269,9062,2695188.5,164500.78125
ADHD-midler,2016,15 - 19,Kvinne,Akershus,239,12.559117183394640,19030,1134658.125,75426.2890625
ADHD-midler,2016,15 - 19,Kvinne,Aust-Agder,56,15.376166941241076,3642,253214.765625,14285.9208984375
ADHD-midler,2016,15 - 19,Kvinne,Buskerud,178,21.502778448900701,8278,848089.375,61997.54296875
ADHD-midler,2016,15 - 19,Kvinne,Finnmark,35,14.498757249378625,2414,121178.6171875,9879.2333984375
ADHD-midler,2016,15 - 19,Kvinne,Hedmark,147,25.231719876416066,5826,788049.9375,53119.875
ADHD-midler,2016,15 - 19,Kvinne,Hordaland,280,17.616710708443438,15894,1578501.125,90878.140625
ADHD-midler,2016,15 - 19,Kvinne,Møre og Romsdal,140,16.595542911332385,8436,652010,42268.9453125
ADHD-midler,2016,15 - 19,Kvinne,Nordland,198,26.114481667106304,7582,997579.5,64432.95703125
ADHD-midler,2016,15 - 19,Kvinne,Nord-Trøndelag,89,19.901610017889088,4472,466474.5,30175.681640625
ADHD-midler,2016,15 - 19,Kvinne,Oppland,78,13.565217391304348,5750,379632.59375,26632.982421875
ADHD-midler,2016,15 - 19,Kvinne,Oslo,112,7.644007644007644,14652,439736.90625,31199.279296875
ADHD-midler,2016,15 - 19,Kvinne,Rogaland,277,18.391873049598300,15061,1518218.625,98717.90625
ADHD-midler,2016,15 - 19,Kvinne,Sogn og Fjordane,31,8.521165475536009,3638,122293.6015625,7492.1875
ADHD-midler,2016,15 - 19,Kvinne,Sør-Trøndelag,229,25.120666959192628,9116,1175021.375,76946.921875
ADHD-midler,2016,15 - 19,Kvinne,Telemark,81,15.182755388940956,5335,432053,28535.392578125
ADHD-midler,2016,15 - 19,Kvinne,Troms,61,12.456606085358383,4897,296675.875,18354.3828125
ADHD-midler,2016,15 - 19,Kvinne,Vest-Agder,51,8.517034068136273,5988,244873.703125,16411.48046875
ADHD-midler,2016,15 - 19,Kvinne,Vestfold,143,18.687924725561945,7652,737355,46747.453125
ADHD-midler,2016,15 - 19,Kvinne,Østfold,202,22.694079316930682,8901,1069069.5,71174.484375
ADHD-midler,2016,15 - 19,Mann,Akershus,433,21.492033553382638,20147,2196027.75,150037.5
ADHD-midler,2016,15 - 19,Mann,Aust-Agder,101,24.742773150416463,4082,852304.875,31755.09765625
ADHD-midler,2016,15 - 19,Mann,Buskerud,270,30.350719424460432,8896,1582940.625,109029.0390625
ADHD-midler,2016,15 - 19,Mann,Finnmark,78,29.017857142857143,2688,449254.71875,29998.43359375
ADHD-midler,2016,15 - 19,Mann,Hedmark,236,37.693659159878614,6261,1533950.25,97811.578125
ADHD-midler,2016,15 - 19,Mann,Hordaland,482,29.617795256236942,16274,3098222.75,168057.34375
ADHD-midler,2016,15 - 19,Mann,Møre og Romsdal,295,32.792352156514006,8996,1488229.25,100877.09375
ADHD-midler,2016,15 - 19,Mann,Nordland,323,39.641629847815415,8148,1707408.5,115285.9609375
ADHD-midler,2016,15 - 19,Mann,Nord-Trøndelag,157,32.238193018480493,4870,800453.9375,55230.16796875
ADHD-midler,2016,15 - 19,Mann,Oppland,172,28.013029315960912,6140,828472.9375,58346.32421875
ADHD-midler,2016,15 - 19,Mann,Oslo,230,15.233805802092992,15098,1190845.5,75941.5546875
ADHD-midler,2016,15 - 19,Mann,Rogaland,584,36.311633401728533,16083,3493413.5,219174.921875
ADHD-midler,2016,15 - 19,Mann,Sogn og Fjordane,84,21.126760563380282,3976,471284.375,31963.921875
ADHD-midler,2016,15 - 19,Mann,Sør-Trøndelag,406,41.641025641025641,9750,2325985.25,155417.4375
ADHD-midler,2016,15 - 19,Mann,Telemark,176,31.620553359683794,5566,1170261,67610.5234375
ADHD-midler,2016,15 - 19,Mann,Troms,164,29.932469428727870,5479,804380.6875,55839.21484375
ADHD-midler,2016,15 - 19,Mann,Vest-Agder,116,18.170426065162907,6384,651149.3125,41652.0625
ADHD-midler,2016,15 - 19,Mann,Vestfold,291,36.135601639140693,8053,1567309.125,96683.28125
ADHD-midler,2016,15 - 19,Mann,Østfold,348,36.137071651090343,9630,2703581,141194.34375
ADHD-midler,2016,20 - 24,Kvinne,Akershus,188,11.389797649339634,16506,1049415.375,69485.5234375
ADHD-midler,2016,20 - 24,Kvinne,Aust-Agder,73,20.904925544100802,3492,362949.09375,23240.27734375
ADHD-midler,2016,20 - 24,Kvinne,Buskerud,121,15.675605648400052,7719,685352,48087.17578125
ADHD-midler,2016,20 - 24,Kvinne,Finnmark,38,15.618577887381833,2433,287504.875,15142.5048828125
ADHD-midler,2016,20 - 24,Kvinne,Hedmark,74,12.824956672443674,5770,411938.375,28411.0546875
ADHD-midler,2016,20 - 24,Kvinne,Hordaland,190,10.738103311857127,17694,850053.875,61238.92578125
ADHD-midler,2016,20 - 24,Kvinne,Møre og Romsdal,99,12.371907023244189,8002,481347.75,30404.30859375
ADHD-midler,2016,20 - 24,Kvinne,Nordland,153,20.039292730844794,7635,745666,51686.80859375
ADHD-midler,2016,20 - 24,Kvinne,Nord-Trøndelag,64,14.486192847442282,4418,359506.25,27672.60546875
ADHD-midler,2016,20 - 24,Kvinne,Oppland,83,14.672087678981792,5657,540104,35231.32421875
ADHD-midler,2016,20 - 24,Kvinne,Oslo,165,7.168303067164828,23018,827929.75,56631.8828125
ADHD-midler,2016,20 - 24,Kvinne,Rogaland,194,12.966180991846010,14962,988701.8125,65873.09375
ADHD-midler,2016,20 - 24,Kvinne,Sogn og Fjordane,34,9.703196347031963,3504,178728.5,9400.1337890625
ADHD-midler,2016,20 - 24,Kvinne,Sør-Trøndelag,202,17.492206442674056,11548,1063198.375,71484.890625
ADHD-midler,2016,20 - 24,Kvinne,Telemark,76,14.742967992240543,5155,372188.71875,25495.1171875
ADHD-midler,2016,20 - 24,Kvinne,Troms,31,5.551575931232092,5584,105395.6171875,7564
ADHD-midler,2016,20 - 24,Kvinne,Vest-Agder,70,11.192836584585865,6254,294475.59375,20898.59375
ADHD-midler,2016,20 - 24,Kvinne,Vestfold,138,19.475021168501270,7086,743812.5,48894.234375
ADHD-midler,2016,20 - 24,Kvinne,Østfold,135,16.109785202863962,8380,765975.625,53684.1875
ADHD-midler,2016,20 - 24,Mann,Akershus,238,13.149171270718232,18100,1551838.5,98854.265625
ADHD-midler,2016,20 - 24,Mann,Aust-Agder,85,21.766965428937260,3905,376781.3125,24608.46875
ADHD-midler,2016,20 - 24,Mann,Buskerud,157,18.663813599619591,8412,843305.0625,61097.81640625
ADHD-midler,2016,20 - 24,Mann,Finnmark,40,13.513513513513514,2960,271191.3125,16807.875
ADHD-midler,2016,20 - 24,Mann,Hedmark,115,18.150252525252525,6336,590200.3125,42668.73828125
ADHD-midler,2016,20 - 24,Mann,Hordaland,247,13.268869191512221,18615,1523609.625,93273.65625
ADHD-midler,2016,20 - 24,Mann,Møre og Romsdal,151,16.962480341496293,8902,746129.625,50239.8359375
ADHD-midler,2016,20 - 24,Mann,Nordland,176,20.462736891059179,8601,1015575.125,74281.46875
ADHD-midler,2016,20 - 24,Mann,Nord-Trøndelag,77,16.255013721764830,4737,484703.59375,31402.251953125
ADHD-midler,2016,20 - 24,Mann,Oppland,115,18.056209766054326,6369,705700.4375,52801.703125
ADHD-midler,2016,20 - 24,Mann,Oslo,156,7.559604574529948,20636,930750.75,56306.8671875
ADHD-midler,2016,20 - 24,Mann,Rogaland,255,15.750463248919086,16190,1329689.125,91593.953125
ADHD-midler,2016,20 - 24,Mann,Sogn og Fjordane,36,9.150991357397051,3934,207427.328125,13713.0830078125
ADHD-midler,2016,20 - 24,Mann,Sør-Trøndelag,195,15.603744898775706,12497,951041.625,69527.953125
ADHD-midler,2016,20 - 24,Mann,Telemark,75,12.842465753424658,5840,408506.875,26936.162109375
ADHD-midler,2016,20 - 24,Mann,Troms,58,9.309791332263242,6230,323984.15625,22997.357421875
ADHD-midler,2016,20 - 24,Mann,Vest-Agder,93,13.841345438309272,6719,565202.6875,31954.27734375
ADHD-midler,2016,20 - 24,Mann,Vestfold,160,19.880715705765408,8048,922728.0625,66968.28125
ADHD-midler,2016,20 - 24,Mann,Østfold,148,15.913978494623656,9300,746074.1875,50816.296875
ADHD-midler,2016,25 - 29,Kvinne,Akershus,169,10.202849553248008,16564,983130.125,64610.4765625
ADHD-midler,2016,25 - 29,Kvinne,Aust-Agder,94,27.582159624413146,3408,495211.53125,39270.35546875
ADHD-midler,2016,25 - 29,Kvinne,Buskerud,111,13.457807953443259,8248,864849.8125,61241.23828125
ADHD-midler,2016,25 - 29,Kvinne,Finnmark,56,22.169437846397466,2526,394994.4375,27855.341796875
ADHD-midler,2016,25 - 29,Kvinne,Hedmark,78,14.758751182592242,5285,452389.5625,31134.8515625
ADHD-midler,2016,25 - 29,Kvinne,Hordaland,174,9.174311926605505,18966,952730.75,64936.0234375
ADHD-midler,2016,25 - 29,Kvinne,Møre og Romsdal,107,13.742614949910095,7786,636479.625,46218.13671875
ADHD-midler,2016,25 - 29,Kvinne,Nordland,154,21.217966381923395,7258,952918.875,63828.1328125
ADHD-midler,2016,25 - 29,Kvinne,Nord-Trøndelag,67,17.420696827873115,3846,533157.8125,33673.125
ADHD-midler,2016,25 - 29,Kvinne,Oppland,64,12.381505126716967,5169,738786.75,28798.068359375
ADHD-midler,2016,25 - 29,Kvinne,Oslo,230,6.197623346177683,37111,1147492.875,84737.6328125
ADHD-midler,2016,25 - 29,Kvinne,Rogaland,180,10.952902519167579,16434,944227.3125,70826.8203125
ADHD-midler,2016,25 - 29,Kvinne,Sogn og Fjordane,20,6.578947368421053,3040,92516.8984375,6151.33349609375
ADHD-midler,2016,25 - 29,Kvinne,Sør-Trøndelag,171,14.238134887593672,12010,1092630.625,74867.5703125
ADHD-midler,2016,25 - 29,Kvinne,Telemark,70,13.899920571882446,5036,388935.15625,28297.478515625
ADHD-midler,2016,25 - 29,Kvinne,Troms,54,9.532215357458076,5665,301324.5,23778.666015625
ADHD-midler,2016,25 - 29,Kvinne,Vest-Agder,76,12.593206296603148,6035,396833.0625,35031.6328125
ADHD-midler,2016,25 - 29,Kvinne,Vestfold,177,25.563258232235702,6924,1359273.75,91106.5703125
ADHD-midler,2016,25 - 29,Kvinne,Østfold,160,19.483682415976620,8212,1075601.375,73135.1328125
ADHD-midler,2016,25 - 29,Mann,Akershus,200,11.826621725504110,16911,1431625.75,89212.390625
ADHD-midler,2016,25 - 29,Mann,Aust-Agder,96,26.845637583892617,3576,584754.375,37594.609375
ADHD-midler,2016,25 - 29,Mann,Buskerud,121,13.841226264012812,8742,766994.125,50740.3046875
ADHD-midler,2016,25 - 29,Mann,Finnmark,47,16.979768786127168,2768,400621.875,22609.240234375
ADHD-midler,2016,25 - 29,Mann,Hedmark,99,17.217391304347826,5750,797143.625,52505.4296875
ADHD-midler,2016,25 - 29,Mann,Hordaland,160,7.990810567846976,20023,974342.375,62209.10546875
ADHD-midler,2016,25 - 29,Mann,Møre og Romsdal,113,12.955744095390965,8722,767087.875,46770.5390625
ADHD-midler,2016,25 - 29,Mann,Nordland,140,17.870819504723002,7834,859574.875,63295.45703125
ADHD-midler,2016,25 - 29,Mann,Nord-Trøndelag,48,11.382499407161489,4217,339617.71875,23441.72265625
ADHD-midler,2016,25 - 29,Mann,Oppland,95,16.464471403812825,5770,758882.3125,47684.19140625
ADHD-midler,2016,25 - 29,Mann,Oslo,177,5.282320639847201,33508,1166824.125,71346.78125
ADHD-midler,2016,25 - 29,Mann,Rogaland,192,11.203174232699265,17138,1105035.5,79729.296875
ADHD-midler,2016,25 - 29,Mann,Sogn og Fjordane,30,8.955223880597015,3350,206484.125,16002.412109375
ADHD-midler,2016,25 - 29,Mann,Sør-Trøndelag,171,12.697705502339051,13467,1184832.875,82088.046875
ADHD-midler,2016,25 - 29,Mann,Telemark,57,10.501105379513633,5428,452300,33419.984375
ADHD-midler,2016,25 - 29,Mann,Troms,47,7.513988808952838,6255,234760.734375,19328.265625
ADHD-midler,2016,25 - 29,Mann,Vest-Agder,106,16.857506361323155,6288,769515.5625,57229.6796875
ADHD-midler,2016,25 - 29,Mann,Vestfold,125,17.303433001107420,7224,677880.25,52231.34375
ADHD-midler,2016,25 - 29,Mann,Østfold,140,16.075324377081180,8709,1029584.125,67264.421875
ADHD-midler,2016,30 - 34,Kvinne,Akershus,114,6.396588486140725,17822,1124186.875,61043.62890625
