Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
Allergimidler ,2006,60 - 64,Mann,Oppland,677,118.232623122598673,5726,446338.59375,142247.0625
Allergimidler ,2006,60 - 64,Mann,Oslo,1923,142.878371350026005,13459,1380700,419248.21875
Allergimidler ,2006,60 - 64,Mann,Rogaland,1087,109.466263846928499,9930,720999.0625,214515.484375
Allergimidler ,2006,60 - 64,Mann,Sogn og Fjordane,314,103.527860204418068,3033,201065.1875,63658.43359375
Allergimidler ,2006,60 - 64,Mann,Sør-Trøndelag,752,96.212896622313204,7816,441062,146426.765625
Allergimidler ,2006,60 - 64,Mann,Telemark,589,112.426035502958580,5239,366687.09375,123480.6328125
Allergimidler ,2006,60 - 64,Mann,Troms,409,91.417076441662941,4474,229992.3125,76957.765625
Allergimidler ,2006,60 - 64,Mann,Vest-Agder,508,119.670200235571260,4245,343873.75,108944.8984375
Allergimidler ,2006,60 - 64,Mann,Vestfold,803,122.820434383603548,6538,563206.125,184760.90625
Allergimidler ,2006,60 - 64,Mann,Østfold,1077,133.259094283593170,8082,770857.75,250277.484375
Allergimidler ,2006,65 - 69,Kvinne,Akershus,2240,223.686838426203315,10014,1539723.875,463979.9375
Allergimidler ,2006,65 - 69,Kvinne,Aust-Agder,434,203.088441740758072,2137,319971.25,101298.734375
Allergimidler ,2006,65 - 69,Kvinne,Buskerud,1026,194.834789213824535,5266,766749.1875,249034.171875
Allergimidler ,2006,65 - 69,Kvinne,Finnmark,193,138.252148997134670,1396,114701.15625,39497.1328125
Allergimidler ,2006,65 - 69,Kvinne,Hedmark,897,201.936064835659613,4442,619834.3125,205225.828125
Allergimidler ,2006,65 - 69,Kvinne,Hordaland,1635,184.453971119133574,8864,1062689.125,333311
Allergimidler ,2006,65 - 69,Kvinne,Møre og Romsdal,938,190.263691683569980,4930,607956.125,202438.984375
Allergimidler ,2006,65 - 69,Kvinne,Nordland,926,179.318357862122386,5164,535318.9375,196311.609375
Allergimidler ,2006,65 - 69,Kvinne,Nord-Trøndelag,486,175.578034682080925,2768,333315.75,106868.9296875
Allergimidler ,2006,65 - 69,Kvinne,Oppland,820,187.987161852361302,4362,558360.125,185507.96875
Allergimidler ,2006,65 - 69,Kvinne,Oslo,2085,232.079252003561888,8984,1459394.25,447846.90625
Allergimidler ,2006,65 - 69,Kvinne,Rogaland,1260,182.555780933062880,6902,832669.5,256981.546875
Allergimidler ,2006,65 - 69,Kvinne,Sogn og Fjordane,335,160.287081339712919,2090,210504.4375,65637.140625
Allergimidler ,2006,65 - 69,Kvinne,Sør-Trøndelag,839,156.529850746268657,5360,516359.5625,161912.5
Allergimidler ,2006,65 - 69,Kvinne,Telemark,685,187.722663743491367,3649,497660.625,170794.5
Allergimidler ,2006,65 - 69,Kvinne,Troms,456,150.000000000000000,3040,265152.90625,93747.796875
Allergimidler ,2006,65 - 69,Kvinne,Vest-Agder,684,206.521739130434783,3312,505724.59375,149749.9375
Allergimidler ,2006,65 - 69,Kvinne,Vestfold,988,193.497845671758715,5106,685749.3125,222844.265625
Allergimidler ,2006,65 - 69,Kvinne,Østfold,1296,219.810040705563094,5896,906840.0625,297588.90625
Allergimidler ,2006,65 - 69,Mann,Akershus,1327,144.286180276177014,9197,863969.8125,264306.65625
Allergimidler ,2006,65 - 69,Mann,Aust-Agder,266,126.185958254269450,2108,224753.9375,60554.93359375
Allergimidler ,2006,65 - 69,Mann,Buskerud,616,124.369069250959015,4953,418683.71875,133803.5625
Allergimidler ,2006,65 - 69,Mann,Finnmark,122,79.323797139141743,1538,53831.01171875,20065.8671875
Allergimidler ,2006,65 - 69,Mann,Hedmark,579,137.922820390662220,4198,376045.5625,125057.5625
Allergimidler ,2006,65 - 69,Mann,Hordaland,932,113.313069908814590,8225,626313.1875,191160.828125
Allergimidler ,2006,65 - 69,Mann,Møre og Romsdal,487,100.703060380479735,4836,297958.03125,94295.96875
Allergimidler ,2006,65 - 69,Mann,Nordland,500,96.079938508839354,5204,289924.03125,96765.3671875
Allergimidler ,2006,65 - 69,Mann,Nord-Trøndelag,300,108.069164265129683,2776,218163.953125,65221.94921875
Allergimidler ,2006,65 - 69,Mann,Oppland,482,118.953603158933860,4052,303190.84375,95290.96875
Allergimidler ,2006,65 - 69,Mann,Oslo,1094,136.408977556109726,8020,712793.75,223255.46875
Allergimidler ,2006,65 - 69,Mann,Rogaland,709,109.060144593139517,6501,456132.59375,132700.671875
Allergimidler ,2006,65 - 69,Mann,Sogn og Fjordane,217,99.041533546325879,2191,126131.8125,39036.43359375
Allergimidler ,2006,65 - 69,Mann,Sør-Trøndelag,485,94.689574385005857,5122,286880.1875,83398.6015625
Allergimidler ,2006,65 - 69,Mann,Telemark,383,114.123957091775924,3356,244759.96875,86286.265625
Allergimidler ,2006,65 - 69,Mann,Troms,293,92.662871600253004,3162,152925.5625,50771.30078125
Allergimidler ,2006,65 - 69,Mann,Vest-Agder,381,130.078525093888699,2929,234737.5,72239.6640625
Allergimidler ,2006,65 - 69,Mann,Vestfold,594,130.177514792899408,4563,374874.21875,127247.234375
Allergimidler ,2006,65 - 69,Mann,Østfold,716,133.234090063267585,5374,517435,158320.796875
Allergimidler ,2006,70 - 74,Kvinne,Akershus,1658,204.111781361565924,8123,1103580.875,341603.09375
Allergimidler ,2006,70 - 74,Kvinne,Aust-Agder,323,181.460674157303371,1780,232618.625,68861.765625
Allergimidler ,2006,70 - 74,Kvinne,Buskerud,780,177.272727272727273,4400,474173.5,158587.171875
Allergimidler ,2006,70 - 74,Kvinne,Finnmark,193,153.540175019888624,1257,115266.8984375,43861.1015625
Allergimidler ,2006,70 - 74,Kvinne,Hedmark,719,179.570429570429570,4004,485225.125,159042.90625
Allergimidler ,2006,70 - 74,Kvinne,Hordaland,1328,171.953903923345850,7723,814901.1875,251506.96875
Allergimidler ,2006,70 - 74,Kvinne,Møre og Romsdal,725,161.433979069249610,4491,431018.25,143311.625
Allergimidler ,2006,70 - 74,Kvinne,Nordland,689,152.873308187264256,4507,381470.90625,137588.96875
Allergimidler ,2006,70 - 74,Kvinne,Nord-Trøndelag,376,158.918005071851226,2366,233627.90625,73315.5
Allergimidler ,2006,70 - 74,Kvinne,Oppland,618,165.728077232502011,3729,415173.90625,130905.390625
Allergimidler ,2006,70 - 74,Kvinne,Oslo,1640,212.821178302621334,7706,1046703.125,333384.21875
Allergimidler ,2006,70 - 74,Kvinne,Rogaland,981,164.542099966454210,5962,607500.0625,175109.71875
Allergimidler ,2006,70 - 74,Kvinne,Sogn og Fjordane,270,134.596211365902293,2006,181787.125,54460.25
Allergimidler ,2006,70 - 74,Kvinne,Sør-Trøndelag,651,139.639639639639640,4662,340437.1875,110516.234375
Allergimidler ,2006,70 - 74,Kvinne,Telemark,503,161.944623309723117,3106,316799.84375,114930
Allergimidler ,2006,70 - 74,Kvinne,Troms,354,138.173302107728337,2562,185600,65368.33203125
Allergimidler ,2006,70 - 74,Kvinne,Vest-Agder,543,194.067190850607577,2798,364937.53125,107902.3984375
Allergimidler ,2006,70 - 74,Kvinne,Vestfold,877,201.146788990825688,4360,618304.8125,205057.5
Allergimidler ,2006,70 - 74,Kvinne,Østfold,994,198.879551820728291,4998,692382.5625,223889.703125
Allergimidler ,2006,70 - 74,Mann,Akershus,967,138.419696535929001,6986,622621.125,184042.671875
Allergimidler ,2006,70 - 74,Mann,Aust-Agder,220,130.486358244365362,1686,144867.875,44245.234375
Allergimidler ,2006,70 - 74,Mann,Buskerud,465,123.571618389582780,3763,309064,94349.3671875
Allergimidler ,2006,70 - 74,Mann,Finnmark,108,91.680814940577250,1178,57631.26171875,18695.56640625
Allergimidler ,2006,70 - 74,Mann,Hedmark,502,142.694712905059693,3518,375501,122173.1328125
Allergimidler ,2006,70 - 74,Mann,Hordaland,768,116.012084592145015,6620,496070.3125,150405.671875
Allergimidler ,2006,70 - 74,Mann,Møre og Romsdal,443,111.083249749247743,3988,253177.578125,85076.484375
Allergimidler ,2006,70 - 74,Mann,Nordland,425,104.064642507345739,4084,234833.9375,75554.265625
Allergimidler ,2006,70 - 74,Mann,Nord-Trøndelag,233,107.323813910640258,2171,145917.0625,45363.19921875
Allergimidler ,2006,70 - 74,Mann,Oppland,375,109.938434476693052,3411,223683.71875,70639.96875
Allergimidler ,2006,70 - 74,Mann,Oslo,842,144.326362701405554,5834,561936.0625,177476.34375
Allergimidler ,2006,70 - 74,Mann,Rogaland,612,116.195177520410101,5267,355489.125,103034.8671875
Allergimidler ,2006,70 - 74,Mann,Sogn og Fjordane,197,107.650273224043716,1830,131653.265625,40508.30078125
Allergimidler ,2006,70 - 74,Mann,Sør-Trøndelag,349,87.644399799095932,3982,189475.984375,59221.890625
Allergimidler ,2006,70 - 74,Mann,Telemark,300,110.946745562130178,2704,188121.328125,63736.71875
Allergimidler ,2006,70 - 74,Mann,Troms,182,79.964850615114236,2276,94937.078125,34062.3984375
Allergimidler ,2006,70 - 74,Mann,Vest-Agder,358,142.800159553250897,2507,221549.875,70065.53125
Allergimidler ,2006,70 - 74,Mann,Vestfold,483,132.401315789473684,3648,294424.4375,93167.765625
Allergimidler ,2006,70 - 74,Mann,Østfold,582,134.504275479547030,4327,397100.59375,123288.078125
Allergimidler ,2006,75 - 79,Kvinne,Akershus,1428,185.961713764813127,7679,934074.4375,275062.8125
Allergimidler ,2006,75 - 79,Kvinne,Aust-Agder,267,159.498207885304659,1674,157413.8125,53410.96484375
Allergimidler ,2006,75 - 79,Kvinne,Buskerud,685,161.024917724494593,4254,434935.5625,140732.609375
Allergimidler ,2006,75 - 79,Kvinne,Finnmark,164,140.170940170940171,1170,88727.5390625,27197.765625
Allergimidler ,2006,75 - 79,Kvinne,Hedmark,699,171.197648787656135,4083,445457.34375,146979.125
Allergimidler ,2006,75 - 79,Kvinne,Hordaland,1090,145.760898635998930,7478,633636.625,193491.4375
Allergimidler ,2006,75 - 79,Kvinne,Møre og Romsdal,704,151.235230934479055,4655,428734.78125,141872.515625
Allergimidler ,2006,75 - 79,Kvinne,Nordland,577,127.966289642936350,4509,290345.71875,104085.65625
Allergimidler ,2006,75 - 79,Kvinne,Nord-Trøndelag,371,156.804733727810651,2366,215819.296875,63313.671875
Allergimidler ,2006,75 - 79,Kvinne,Oppland,593,156.340627471658318,3793,321668.15625,105434.234375
Allergimidler ,2006,75 - 79,Kvinne,Oslo,1535,191.492015968063872,8016,1032140.8125,315467.25
Allergimidler ,2006,75 - 79,Kvinne,Rogaland,734,132.706563008497559,5531,456163.25,127291.9140625
Allergimidler ,2006,75 - 79,Kvinne,Sogn og Fjordane,239,124.608967674661105,1918,142136.375,45308.8984375
Allergimidler ,2006,75 - 79,Kvinne,Sør-Trøndelag,600,131.377271731990366,4567,308474.46875,94099.1328125
Allergimidler ,2006,75 - 79,Kvinne,Telemark,532,164.400494437577256,3236,329610.53125,118645.5390625
Allergimidler ,2006,75 - 79,Kvinne,Troms,298,122.835943940643034,2426,162810,57715.6015625
Allergimidler ,2006,75 - 79,Kvinne,Vest-Agder,490,183.520599250936330,2670,329387.4375,93654
Allergimidler ,2006,75 - 79,Kvinne,Vestfold,657,168.938030341990229,3889,458437.96875,140339.640625
Allergimidler ,2006,75 - 79,Kvinne,Østfold,790,158.316633266533066,4990,523973,173736.640625
Allergimidler ,2006,75 - 79,Mann,Akershus,829,135.634816753926702,6112,485259.6875,151586.03125
Allergimidler ,2006,75 - 79,Mann,Aust-Agder,170,128.205128205128205,1326,91817.6484375,28431.400390625
Allergimidler ,2006,75 - 79,Mann,Buskerud,390,116.105983923786841,3359,217233.375,67497.328125
Allergimidler ,2006,75 - 79,Mann,Finnmark,86,87.755102040816327,980,46242.19921875,15852.7998046875
Allergimidler ,2006,75 - 79,Mann,Hedmark,447,134.800965018094089,3316,275885.75,91255.734375
Allergimidler ,2006,75 - 79,Mann,Hordaland,608,106.330884924798881,5718,385269.4375,115332.5625
Allergimidler ,2006,75 - 79,Mann,Møre og Romsdal,422,113.319011815252417,3724,237437.703125,78208.4140625
Allergimidler ,2006,75 - 79,Mann,Nordland,334,96.531791907514451,3460,194486.984375,67853.8984375
Allergimidler ,2006,75 - 79,Mann,Nord-Trøndelag,208,106.068332483426823,1961,118083.7421875,37077.30078125
Allergimidler ,2006,75 - 79,Mann,Oppland,346,113.740959894806049,3042,190978.296875,62224.1015625
Allergimidler ,2006,75 - 79,Mann,Oslo,746,135.833940276766205,5492,485568.09375,144791.921875
Allergimidler ,2006,75 - 79,Mann,Rogaland,505,115.985300872760680,4354,319526.84375,85290.6953125
Allergimidler ,2006,75 - 79,Mann,Sogn og Fjordane,169,104.579207920792079,1616,93166.6953125,28055.265625
Allergimidler ,2006,75 - 79,Mann,Sør-Trøndelag,309,85.264900662251656,3624,151989.578125,43635.53125
Allergimidler ,2006,75 - 79,Mann,Telemark,274,113.598673300165837,2412,137559.984375,48369.6484375
Allergimidler ,2006,75 - 79,Mann,Troms,171,87.962962962962963,1944,97845.140625,31551.3671875
Allergimidler ,2006,75 - 79,Mann,Vest-Agder,261,129.335976214073340,2018,146659.09375,45535.33203125
Allergimidler ,2006,75 - 79,Mann,Vestfold,389,123.885350318471338,3140,248398.890625,77417.796875
Allergimidler ,2006,75 - 79,Mann,Østfold,502,134.909970438054286,3721,320421.3125,100154.640625
Allergimidler ,2006,80 - 84,Kvinne,Akershus,1066,167.163242904186922,6377,624909.8125,190678.078125
Allergimidler ,2006,80 - 84,Kvinne,Aust-Agder,218,137.887413029728020,1581,131038.0234375,39721.19921875
Allergimidler ,2006,80 - 84,Kvinne,Buskerud,574,142.715067130780706,4022,323542.78125,101946.703125
Allergimidler ,2006,80 - 84,Kvinne,Finnmark,118,123.689727463312369,954,52629.80078125,21671.900390625
Allergimidler ,2006,80 - 84,Kvinne,Hedmark,540,140.077821011673152,3855,360221.34375,119935.703125
Allergimidler ,2006,80 - 84,Kvinne,Hordaland,866,128.926604138752419,6717,479343.34375,144680.59375
Allergimidler ,2006,80 - 84,Kvinne,Møre og Romsdal,493,116.301014390186365,4239,264521.25,92998.3984375
Allergimidler ,2006,80 - 84,Kvinne,Nordland,493,121.608288110508140,4054,257445.671875,91431.1953125
Allergimidler ,2006,80 - 84,Kvinne,Nord-Trøndelag,259,118.103055175558596,2193,136241.890625,43441.265625
Allergimidler ,2006,80 - 84,Kvinne,Oppland,491,136.959553695955370,3585,259676.734375,83864.5703125
Allergimidler ,2006,80 - 84,Kvinne,Oslo,1303,160.943675889328063,8096,800536.6875,246889.5
Allergimidler ,2006,80 - 84,Kvinne,Rogaland,581,114.799446749654219,5061,345620.9375,92569.2265625
Allergimidler ,2006,80 - 84,Kvinne,Sogn og Fjordane,210,113.329735563950351,1853,104345.6875,35667.0546875
Allergimidler ,2006,80 - 84,Kvinne,Sør-Trøndelag,432,102.175969725638600,4228,197901.109375,60636.5078125
Allergimidler ,2006,80 - 84,Kvinne,Telemark,447,141.410945903195191,3161,232549.234375,82341.828125
Allergimidler ,2006,80 - 84,Kvinne,Troms,235,108.095676172953082,2174,111323.703125,41467.6015625
Allergimidler ,2006,80 - 84,Kvinne,Vest-Agder,382,155.221454693214141,2461,229079.8125,70879.703125
Allergimidler ,2006,80 - 84,Kvinne,Vestfold,538,150.279329608938547,3580,335583.625,104910.0078125
Allergimidler ,2006,80 - 84,Kvinne,Østfold,619,143.287037037037037,4320,366092.25,120836.265625
Allergimidler ,2006,80 - 84,Mann,Akershus,598,134.866937302661254,4434,357012.46875,102905.09375
Allergimidler ,2006,80 - 84,Mann,Aust-Agder,95,96.741344195519348,982,55596.37890625,18616.466796875
Allergimidler ,2006,80 - 84,Mann,Buskerud,267,101.021566401816118,2643,126815.5390625,38886.234375
Allergimidler ,2006,80 - 84,Mann,Finnmark,53,90.598290598290598,585,20676.099609375,7765.7333984375
Allergimidler ,2006,80 - 84,Mann,Hedmark,333,131.102362204724409,2540,174414.890625,60898.73046875
Allergimidler ,2006,80 - 84,Mann,Hordaland,414,97.160291011499648,4261,224887.84375,66615.3671875
Allergimidler ,2006,80 - 84,Mann,Møre og Romsdal,297,104.835863042710907,2833,166711.40625,55409.58984375
Allergimidler ,2006,80 - 84,Mann,Nordland,237,93.712930011862396,2529,129601.1171875,38098.265625
Allergimidler ,2006,80 - 84,Mann,Nord-Trøndelag,136,88.369070825211176,1539,68041.65625,23797.69921875
Allergimidler ,2006,80 - 84,Mann,Oppland,248,104.333193100546908,2377,138726.015625,48372.5
Allergimidler ,2006,80 - 84,Mann,Oslo,554,125.339366515837104,4420,331539.59375,99568.3671875
Allergimidler ,2006,80 - 84,Mann,Rogaland,318,98.148148148148148,3240,173023.421875,47161.96484375
Allergimidler ,2006,80 - 84,Mann,Sogn og Fjordane,93,75.609756097560976,1230,57817.2109375,16737.466796875
Allergimidler ,2006,80 - 84,Mann,Sør-Trøndelag,221,82.064611956925362,2693,103734.3984375,30736.232421875
Allergimidler ,2006,80 - 84,Mann,Telemark,210,104.321907600596125,2013,102650.203125,38250.97265625
Allergimidler ,2006,80 - 84,Mann,Troms,138,98.571428571428571,1400,61459.5,18230.767578125
Allergimidler ,2006,80 - 84,Mann,Vest-Agder,183,121.513944223107570,1506,110992.2421875,34244.8984375
Allergimidler ,2006,80 - 84,Mann,Vestfold,283,121.459227467811159,2330,153324.28125,48598.4765625
Allergimidler ,2006,80 - 84,Mann,Østfold,361,122.705642420122366,2942,213844.40625,67379.6796875
Allergimidler ,2006,85 - 89,Kvinne,Akershus,502,124.226676565206632,4041,294660.875,85700.8046875
Allergimidler ,2006,85 - 89,Kvinne,Aust-Agder,124,108.391608391608392,1144,58173.08203125,23612.30078125
Allergimidler ,2006,85 - 89,Kvinne,Buskerud,325,118.353969410050983,2746,164837.453125,56335.7578125
Allergimidler ,2006,85 - 89,Kvinne,Finnmark,47,84.078711985688730,559,21841.400390625,9971.56640625
Allergimidler ,2006,85 - 89,Kvinne,Hedmark,313,128.226136829168374,2441,187110.453125,59603.30078125
Allergimidler ,2006,85 - 89,Kvinne,Hordaland,521,102.680331099724084,5074,277726.09375,85251.0625
Allergimidler ,2006,85 - 89,Kvinne,Møre og Romsdal,319,101.334180432020330,3148,168617.75,54958.35546875
Allergimidler ,2006,85 - 89,Kvinne,Nordland,258,90.973201692524683,2836,124519.0546875,44225.59765625
Allergimidler ,2006,85 - 89,Kvinne,Nord-Trøndelag,133,90.476190476190476,1470,70259.796875,22266.3671875
Allergimidler ,2006,85 - 89,Kvinne,Oppland,237,106.949458483754513,2216,124126.296875,40640.33203125
Allergimidler ,2006,85 - 89,Kvinne,Oslo,750,122.508983992159425,6122,413362.5625,122333.2890625
Allergimidler ,2006,85 - 89,Kvinne,Rogaland,347,91.076115485564304,3810,189127.421875,53651.80078125
Allergimidler ,2006,85 - 89,Kvinne,Sogn og Fjordane,131,93.437945791726106,1402,72884.046875,22820.408203125
Allergimidler ,2006,85 - 89,Kvinne,Sør-Trøndelag,270,94.604064470918010,2854,139121.671875,44116.1328125
Allergimidler ,2006,85 - 89,Kvinne,Telemark,236,110.074626865671642,2144,115582.2109375,39006.94140625
Allergimidler ,2006,85 - 89,Kvinne,Troms,128,87.431693989071038,1464,55090.37890625,21524.033203125
Allergimidler ,2006,85 - 89,Kvinne,Vest-Agder,233,131.193693693693694,1776,142082.0625,42620.8671875
Allergimidler ,2006,85 - 89,Kvinne,Vestfold,315,122.093023255813953,2580,188237.703125,56527.8125
Allergimidler ,2006,85 - 89,Kvinne,Østfold,383,129.918588873812754,2948,221120.90625,71848.046875
Allergimidler ,2006,85 - 89,Mann,Akershus,238,111.947318908748824,2126,130812.2265625,41664.80078125
Allergimidler ,2006,85 - 89,Mann,Aust-Agder,51,85.858585858585859,594,28182,6855.13330078125
Allergimidler ,2006,85 - 89,Mann,Buskerud,136,102.874432677760968,1322,65759.8046875,21782.591796875
Allergimidler ,2006,85 - 89,Mann,Finnmark,19,79.166666666666667,240,10880.7998046875,4937.93310546875
Allergimidler ,2006,85 - 89,Mann,Hedmark,148,111.278195488721805,1330,79761.953125,23611.873046875
Allergimidler ,2006,85 - 89,Mann,Hordaland,212,86.565945283789302,2449,124120.28125,35875.1328125
Allergimidler ,2006,85 - 89,Mann,Møre og Romsdal,149,93.358395989974937,1596,81755.578125,27798.19921875
Allergimidler ,2006,85 - 89,Mann,Nordland,116,86.696562032884903,1338,50897.51953125,17843.8671875
Allergimidler ,2006,85 - 89,Mann,Nord-Trøndelag,80,102.301790281329923,782,35208,10058.1328125
Allergimidler ,2006,85 - 89,Mann,Oppland,129,103.531300160513644,1246,68075.3671875,23593.48828125
Allergimidler ,2006,85 - 89,Mann,Oslo,257,104.048582995951417,2470,135436.75,41885.04296875
Allergimidler ,2006,85 - 89,Mann,Rogaland,171,92.432432432432432,1850,88703.484375,24870.099609375
Allergimidler ,2006,85 - 89,Mann,Sogn og Fjordane,67,87.239583333333333,768,38248.5,9957.400390625
Allergimidler ,2006,85 - 89,Mann,Sør-Trøndelag,102,74.944893460690669,1361,40125.03125,13947.6240234375
Allergimidler ,2006,85 - 89,Mann,Telemark,95,86.050724637681159,1104,44060.3984375,16385.12890625
Allergimidler ,2006,85 - 89,Mann,Troms,56,86.956521739130435,644,27077.5,9246.93359375
Allergimidler ,2006,85 - 89,Mann,Vest-Agder,99,115.250291036088475,859,48356.6796875,17882.80078125
Allergimidler ,2006,85 - 89,Mann,Vestfold,119,96.434359805510535,1234,63349.16796875,19667.93359375
Allergimidler ,2006,85 - 89,Mann,Østfold,155,117.781155015197568,1316,87237.0390625,27028.4140625
Allergimidler ,2006,90+,Kvinne,Akershus,164,86.910439851616322,1887,95239.265625,28995.61328125
Allergimidler ,2006,90+,Kvinne,Aust-Agder,45,69.230769230769231,650,28466.927734375,6734.13330078125
Allergimidler ,2006,90+,Kvinne,Buskerud,110,74.525745257452575,1476,67707.09375,18452.654296875
Allergimidler ,2006,90+,Kvinne,Finnmark,18,58.441558441558442,308,6676.60009765625,3131.46655273438
Allergimidler ,2006,90+,Kvinne,Hedmark,125,105.932203389830508,1180,75498.4921875,25487.86328125
Allergimidler ,2006,90+,Kvinne,Hordaland,211,73.111573111573112,2886,97274.0859375,32248.29296875
Allergimidler ,2006,90+,Kvinne,Møre og Romsdal,121,71.724955542382928,1687,56794.8984375,20572.232421875
Allergimidler ,2006,90+,Kvinne,Nordland,105,67.829457364341085,1548,47676.4921875,17992.232421875
Allergimidler ,2006,90+,Kvinne,Nord-Trøndelag,66,83.969465648854962,786,30890.5,11977.06640625
Allergimidler ,2006,90+,Kvinne,Oppland,111,96.020761245674740,1156,62634.5,20521.166015625
Allergimidler ,2006,90+,Kvinne,Oslo,321,89.241034195162636,3597,147825.390625,44629.96875
Allergimidler ,2006,90+,Kvinne,Rogaland,155,78.007045797684952,1987,70127.5,20910.310546875
Allergimidler ,2006,90+,Kvinne,Sogn og Fjordane,60,70.588235294117647,850,24600.984375,9278.3564453125
Allergimidler ,2006,90+,Kvinne,Sør-Trøndelag,95,62.500000000000000,1520,46515.5390625,12942.4580078125
Allergimidler ,2006,90+,Kvinne,Telemark,100,93.984962406015038,1064,46445.953125,15904.966796875
Allergimidler ,2006,90+,Kvinne,Troms,40,51.746442432082794,773,24923.400390625,6463.5
Allergimidler ,2006,90+,Kvinne,Vest-Agder,93,103.910614525139665,895,45477.19921875,15924.7001953125
Allergimidler ,2006,90+,Kvinne,Vestfold,117,84.537572254335260,1384,73316.4609375,19621.236328125
Allergimidler ,2006,90+,Kvinne,Østfold,156,101.036269430051813,1544,74367.1171875,25255.201171875
Allergimidler ,2006,90+,Mann,Akershus,66,102.484472049689441,644,35726.58984375,8325.3662109375
Allergimidler ,2006,90+,Mann,Aust-Agder,16,69.565217391304348,230,9197.7998046875,2997.10009765625
Allergimidler ,2006,90+,Mann,Buskerud,39,75.435203094777563,517,15971.9423828125,5080.5400390625
Allergimidler ,2006,90+,Mann,Finnmark,8,75.471698113207547,106,2755.60009765625,1135.66662597656
Allergimidler ,2006,90+,Mann,Hedmark,47,89.694656488549618,524,23326.8984375,9025.7333984375
Allergimidler ,2006,90+,Mann,Hordaland,68,74.316939890710383,915,27182.5,8936.3330078125
Allergimidler ,2006,90+,Mann,Møre og Romsdal,51,84.437086092715232,604,32088.720703125,11056.966796875
Allergimidler ,2006,90+,Mann,Nordland,44,80.000000000000000,550,17412.32421875,5773.7666015625
Allergimidler ,2006,90+,Mann,Nord-Trøndelag,21,73.170731707317073,287,7599.5,2593.66674804688
Allergimidler ,2006,90+,Mann,Oppland,32,63.745019920318725,502,17298.30078125,4758.2001953125
Allergimidler ,2006,90+,Mann,Oslo,70,72.916666666666667,960,38302.44140625,9626.1669921875
Allergimidler ,2006,90+,Mann,Rogaland,57,83.946980854197349,679,31373.96875,7974.62939453125
Allergimidler ,2006,90+,Mann,Sogn og Fjordane,22,67.901234567901235,324,12716.103515625,3300.2666015625
Allergimidler ,2006,90+,Mann,Sør-Trøndelag,29,58.000000000000000,500,14577.080078125,4513.5
Allergimidler ,2006,90+,Mann,Telemark,32,82.687338501291990,387,18958.236328125,6393.74267578125
Allergimidler ,2006,90+,Mann,Troms,13,55.793991416309013,233,8719.7998046875,2726
Allergimidler ,2006,90+,Mann,Vest-Agder,37,123.333333333333333,300,19158.759765625,6079
Allergimidler ,2006,90+,Mann,Vestfold,48,109.090909090909091,440,23942.947265625,9876.099609375
Allergimidler ,2006,90+,Mann,Østfold,48,106.666666666666667,450,23278.60546875,7124.66650390625
Antibiotika,2006,Alle aldre,Kvinne,Akershus,73465,287.738084513882633,255319,17560010,1565820
Antibiotika,2006,Alle aldre,Kvinne,Aust-Agder,15022,286.329673681000305,52464,3355262.5,321395.59375
Antibiotika,2006,Alle aldre,Kvinne,Buskerud,35264,282.681886683554045,124748,8439825,793782.0625
Antibiotika,2006,Alle aldre,Kvinne,Finnmark,8974,250.796489855234475,35782,2186950.25,208415.15625
Antibiotika,2006,Alle aldre,Kvinne,Hedmark,28019,293.574040506700475,95441,6644844.5,645231.1875
Antibiotika,2006,Alle aldre,Kvinne,Hordaland,67767,297.017856047125238,228158,15626780,1412047.25
Antibiotika,2006,Alle aldre,Kvinne,Møre og Romsdal,36635,299.628684529067295,122268,8874661,848431.9375
Antibiotika,2006,Alle aldre,Kvinne,Nordland,33181,281.452515861975367,117892,8468717,794645.9375
Antibiotika,2006,Alle aldre,Kvinne,Nord-Trøndelag,18541,287.417259607186594,64509,4486054,415238.375
Antibiotika,2006,Alle aldre,Kvinne,Oppland,26501,287.037237614539783,92326,5997010.5,594350.5625
Antibiotika,2006,Alle aldre,Kvinne,Oslo,78104,281.303799747884027,277650,18752714,1700576.375
Antibiotika,2006,Alle aldre,Kvinne,Rogaland,53999,269.851978451420747,200106,12618758,1176474.625
Antibiotika,2006,Alle aldre,Kvinne,Sogn og Fjordane,14128,268.012292749554198,52714,3341823.25,299267.9375
Antibiotika,2006,Alle aldre,Kvinne,Sør-Trøndelag,37880,272.357314390072044,139082,8610400,827085.75
Antibiotika,2006,Alle aldre,Kvinne,Telemark,23155,274.869420702754036,84240,4949319,495308.375
Antibiotika,2006,Alle aldre,Kvinne,Troms,18498,242.152114151066894,76390,4435514.5,426985.03125
Antibiotika,2006,Alle aldre,Kvinne,Vest-Agder,23870,290.842187347694707,82072,5608530,533340.8125
Antibiotika,2006,Alle aldre,Kvinne,Vestfold,34941,308.358264276826136,113313,8334379,778240.3125
Antibiotika,2006,Alle aldre,Kvinne,Østfold,41673,314.366107934400507,132562,10422874,988294.6875
Antibiotika,2006,Alle aldre,Mann,Akershus,51822,207.395845839836715,249870,12260082,1032151.625
